Time (s),valve_states (),pressure[0] (psi),pressure[1] (psi),pressure[2] (psi),pressure[3] (psi),pressure[4] (psi),pressure[5] (psi),pressure[6] (psi),pressure[7] (psi),pressure[8] (psi),pressure[9] (psi),pressure[10] (psi),pressure[11] (psi),pressure[12] (psi),pressure[13] (psi),pressure[14] (psi),pressure[15] (psi),samplerate (Hz),motor_setpoint[0] (degrees),motor_setpoint[1] (degrees),main_cycle_time (microseconds),motor_cycle_time (microseconds),adc_cycle_time (microseconds),telemetry_cycle_time (microseconds),ebatt (Volts),ibus (Amps),telemetry_rate (Hz),motor_control_gain[0] (),motor_control_gain[1] (),motor_control_gain[2] (),motor_position[0] (),motor_position[1] (),motor_pwm[0] (),motor_pwm[1] (),count1 (),count2 (),count3 (),STATE (),load[0] (lbs),load[1] (lbs),load[2] (lbs),load[3] (lbs),thrust_load (lbs),thermocouple[0] (degC),thermocouple[1] (degC),thermocouple[2] (degC),thermocouple[3] (degC),ivlv[0] (Amps),ivlv[1] (Amps),ivlv[2] (Amps),ivlv[3] (Amps),ivlv[4] (Amps),ivlv[5] (Amps),ivlv[6] (Amps),ivlv[7] (Amps),ivlv[15] (Amps),evlv[0] (Volts),evlv[1] (Volts),evlv[2] (Volts),evlv[3] (Volts),evlv[4] (Volts),evlv[5] (Volts),evlv[6] (Volts),evlv[7] (Volts),evlv[8] (Volts),evlv[9] (Volts),evlv[10] (Volts),evlv[11] (Volts),evlv[12] (Volts),evlv[13] (Volts),evlv[14] (Volts),evlv[15] (Volts),LOG_TO_AUTO (),auto_states ()
155.6618458,128,60,-1,-2,6,757,713,-199,-199,599,889,715,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9913,12.451,0.08,100,2000,30,0,-0.129,0.078,5672,-3691,0,-128,84,6,-3.5,-3,-4,-3,-13.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.05,12.2,0.19,6.2,6.16,6.16,6.14,6.18,6.98,0,-1,1
155.6724467,128,59,0,-2,4,757,714,-198,-199,599,889,716,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9912,12.435,3.67,100,2000,30,0,-0.045,0.163,5505,-3518,0,-128,84,6,-2.5,-4,-4.5,-1.5,-12.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0.01,0.01,0,0,0.03,0.06,0.06,12.21,0.18,6.21,6.16,6.17,6.15,6.19,6.99,0,-1,1
155.6879023,128,58,-1,-1,5,757,714,-199,-199,599,889,715,878,-310,-310,-310,-310,100,0,0,3,9946,9913,9911,12.438,2.79,100,2000,30,0,-0.129,0.078,5678,-3684,0,-128,-84,6,-2.5,-3,-4,-2,-11.5,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.03,0,0.01,0.01,0,0.03,0.07,0.05,12.22,0.18,6.21,6.17,6.17,6.15,6.19,6.99,0,-1,1
155.6918716,128,57,0,-1,4,757,714,-199,-199,598,889,716,878,-310,-310,-310,-310,100,0,0,4,9947,9911,9910,12.448,2,100,2000,30,0,0.039,0.416,5339,-2996,0,-127,337,6,-2.5,-4,-4.5,-2.5,-13.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.06,0.05,12.22,0.18,6.21,6.17,6.18,6.16,6.2,7,0,-1,1
155.7054882,128,57,0,-1,4,758,714,-199,-199,598,889,714,877,-310,-310,-310,-310,100,0,0,4,9947,9911,9914,12.431,0.9,100,2000,30,0,-0.045,0.078,5509,-3669,0,-127,-337,6,-1,-4,-5,-2.5,-12.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.22,0.18,6.22,6.18,6.19,6.16,6.21,7,0,-1,1
155.7205739,128,54,0,-1,5,757,714,-198,-199,597,890,716,878,-310,-310,-310,-310,100,0,0,4,9947,9913,9911,12.385,0,100,2000,30,0,-0.04,0.427,5500,-2960,0,-127,348,6,-1,-4,-4.5,-2.5,-12,1023,2047,2047,2047,0.02,0.02,0.03,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.22,0.18,6.23,6.18,6.19,6.16,6.2,7,0,-1,1
155.7273263,128,47,0,-2,6,758,713,-199,-199,599,889,716,878,-310,-310,-310,-310,100,0,0,4,9948,9911,9911,12.382,0,100,2000,30,0,-0.488,-0.13,6411,-4078,0,-127,-557,6,-2,-4.5,-4.5,-3,-14,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.22,0.18,6.23,6.18,6.19,6.16,6.2,7,0,-1,1
155.7368333,128,40,0,-1,4,757,714,-199,-199,599,889,716,878,-310,-310,-310,-310,100,0,0,4,9947,9911,9913,12.448,0,100,2000,30,0,-0.268,-0.115,5980,-4051,0,-127,15,6,-1.5,-3.5,-4,-2.5,-11.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.17,0.09,0.03,0,0.01,0,0,0.03,0.06,0.06,12.21,0.18,6.22,6.18,6.19,6.16,6.2,7,0,-1,1
155.7533909,128,41,0,-2,1,757,714,-196,-199,599,889,716,878,-310,-310,-310,-310,100,0,0,5,9946,9912,9911,12.454,0,100,2000,30,0,-0.382,-0.09,6220,-4004,0,-127,24,6,-2.5,-3,-4.5,1.5,-8.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.06,0.17,0.09,0.03,0,0.01,0,0,0.03,0.07,0.05,12.22,0.18,6.23,6.18,6.19,6.16,6.2,7,0,-1,1
155.7583164,128,40,0,-3,1,757,714,-199,-199,598,889,716,878,-310,-310,-310,-310,100,0,0,4,9948,9912,9913,12.474,0,100,2000,30,0,-0.074,0.103,5606,-3614,0,-127,193,6,-1.5,-4,-4.5,-3,-13,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.03,0,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.23,6.18,6.19,6.16,6.2,7,0,-1,1
155.7693986,32896,35,0,-2,4,759,714,-199,-199,599,889,715,877,-310,-310,-310,-310,100,0,0,4,9947,9913,9912,12.451,0,100,2000,30,0,-0.179,0.148,5821,-3519,0,-127,45,3,-3.5,-4.5,-5.5,-2.5,-16,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.04,0,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.22,6.18,6.19,6.16,6.2,7,12.26,-1,1
155.7846234,32896,105,0,-3,5,757,714,-199,-199,598,889,714,878,-310,-310,-310,-310,100,0,0,4,9946,9912,9911,12.471,0,100,2000,30,0,-0.069,0.282,5604,-3243,0,-126,134,3,-1.5,-2.5,-3.5,-0.5,-8,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.04,0,0.01,0.01,0,0.03,0.07,0.06,12.21,0.18,6.22,6.18,6.19,6.16,6.2,7.01,12.26,-1,1
155.7985886,32896,0,0,-1,2,759,713,-199,-199,598,889,715,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9912,12.471,0,100,2000,30,0,0.099,0.198,5263,-3406,0,-126,-84,3,-3,-6,-5,-2.5,-16.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.1,0.04,0,0.01,0.01,0,0.04,0.07,0.06,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7.01,12.26,-1,1
155.8038707,32896,116,0,-2,2,757,714,-199,-199,599,889,715,878,-310,-310,-310,-310,100,0,0,5,9948,9912,9911,12.481,0,100,2000,30,0,0.014,0.282,5431,-3228,0,-126,84,3,-3,-5.5,-7,-4,-19.5,1023,2047,2047,2047,0.02,0.03,0.04,0.06,0.06,0.07,0.31,0.09,0.04,0.01,0.01,0,0,0.03,0.07,0.06,12.18,0.18,6.23,6.18,6.19,6.16,6.2,7.01,12.26,-1,1
155.8164395,32896,0,0,-3,0,758,714,-199,-199,599,889,716,878,-310,-310,-310,-310,100,0,0,4,9946,9912,9912,12.49,0,100,2000,30,0,0.039,0.416,5380,-2948,0,-126,133,3,-1,-4,-3.5,-0.5,-9,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.04,0.01,0.01,0,0,0.03,0.07,0.06,12.19,0.18,6.22,6.18,6.19,6.16,6.2,7.01,12.26,-1,1
155.8203605,32896,128,0,-2,-1,757,714,-199,-199,598,889,716,878,-310,-310,-310,-310,100,0,0,4,9948,9913,9912,12.497,0,100,2000,30,0,0.238,0.476,4976,-2814,0,-125,59,3,-3.5,-6,-7.5,-5,-22,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.04,0.01,0.01,0,0,0.03,0.07,0.06,12.2,0.18,6.22,6.18,6.19,6.16,6.2,7,12.26,-1,1
155.8326093,32896,0,0,-1,0,757,714,-199,-199,599,889,715,878,-310,-310,-310,-310,100,0,0,4,9947,9910,9912,12.5,0,100,2000,30,0,0.123,0.5,5201,-2750,0,-125,24,3,-3,-4,-3.5,-1.5,-12,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.09,0.04,0.02,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.22,6.18,6.19,6.15,6.19,6.99,12.24,-1,1
155.8480209,32896,73,0,-2,4,759,714,-199,-199,598,889,716,878,-310,-310,-310,-310,100,0,0,4,9946,9914,9912,12.52,0,100,2000,30,0,0.262,0.694,4915,-2342,0,-124,193,3,-3,-5.5,-6,-2,-16.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.19,0.1,0.05,0.02,0.01,0.01,0,0.03,0.07,0.06,12.21,0.18,6.21,6.17,6.18,6.15,6.19,7,12.25,-1,1
155.8525803,32896,40,0,-2,2,758,714,-199,-199,598,889,715,878,-310,-310,-310,-310,100,0,0,3,9946,9911,9913,12.497,1.54,100,2000,30,0,0.262,0.609,4907,-2493,0,-123,-84,3,-3.5,-4,-6,-2.5,-16,1023,2047,2047,2047,0.02,0.02,0.04,0.05,0.06,0.07,0.19,0.09,0.09,0.02,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.22,6.18,6.18,6.16,6.2,7,12.26,-1,1
155.8647573,32896,36,0,-2,4,757,714,-199,-199,598,889,715,878,-310,-310,-310,-310,100,0,0,2,9947,9911,9911,12.467,0.69,100,2000,30,0,0.292,0.923,4838,-1839,0,-122,313,3,-3,-4,-5.5,-3,-15.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.21,0.09,0.07,0.02,0.01,0,0,0.03,0.06,0.06,12.21,0.18,6.22,6.18,6.19,6.16,6.2,7.01,12.26,-1,1
155.881146,32896,40,0,-2,0,757,714,-196,-199,598,889,715,878,-310,-310,-310,-310,100,0,0,4,9947,9912,9911,12.392,0,100,2000,30,0,0.358,0.97,4697,-1715,0,-121,47,3,-2.5,-5.5,-5,-3,-16,1023,2047,2047,2047,0.03,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.06,0.01,0.01,0,0,0.03,0.07,0.05,12.21,0.18,6.22,6.18,6.19,6.16,6.2,7.01,12.26,-1,1
155.886825,32896,43,0,-2,0,757,714,-199,-199,599,890,715,878,-310,-310,-310,-310,100,0,0,4,9948,9912,9912,12.392,0,100,2000,30,0,-0.035,0.183,5485,-3283,0,-121,-786,3,-3,-5,-5.5,-2.5,-16,1023,2047,2047,2047,0.03,0.03,0.03,0.05,0.06,0.07,0.19,0.09,0.08,0.01,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.23,6.18,6.19,6.16,6.2,7.01,12.26,-1,1
155.8957175,32896,24,-1,-1,3,758,714,-199,-199,599,889,715,878,-310,-310,-310,-310,100,0,0,4,9947,9913,9912,12.398,0,100,2000,30,0,-0.374,-0.155,6173,-3965,0,-121,-338,3,-3.5,-4.5,-5,-1.5,-14.5,1023,2047,2047,2047,0.02,0.03,0.04,0.05,0.06,0.07,0.18,0.09,0.13,0.02,0.01,0,0,0.03,0.07,0.06,12.21,0.18,6.22,6.18,6.19,6.16,6.2,7,12.25,-1,1
155.9115665,32896,59,0,-1,1,758,714,-199,-199,599,890,716,878,-310,-310,-310,-310,100,0,0,4,9946,9911,9912,12.402,0,100,2000,30,0,-0.289,0.014,6013,-3626,0,-121,169,3,-2.5,-4.5,-4,17,6,1023,2047,2047,2047,0.02,0.03,0.04,0.06,0.06,0.07,0.19,0.1,0.08,0.02,0.01,0.01,0,0.03,0.07,0.06,12.17,0.18,6.22,6.18,6.18,6.16,6.2,7,12.25,-1,1
